Laser Data
-90	0
-89.6484	0
-89.2969	0
-88.9453	0
-88.5938	0
-88.2422	0
-87.8906	0
-87.5391	0
-87.1875	0
-86.8359	0
-86.4844	0
-86.1328	0
-85.7813	0
-85.4297	0
-85.0781	0
-84.7266	0
-84.375	0
-84.0234	0
-83.6719	0
-83.3203	0
-82.9688	0
-82.6172	0
-82.2656	0
-81.9141	0
-81.5625	0
-81.2109	0
-80.8594	0
-80.5078	0
-80.1563	0
-79.8047	0
-79.4531	0
-79.1016	0
-78.75	0
-78.3984	0
-78.0469	0
-77.6953	0
-77.3438	0
-76.9922	0
-76.6406	0
-76.2891	0
-75.9375	0
-75.5859	0
-75.2344	0
-74.8828	0
-74.5313	0
-74.1797	0
-73.8281	0
-73.4766	0
-73.125	0
-72.7734	0
-72.4219	0
-72.0703	0
-71.7188	0
-71.3672	0
-71.0156	0
-70.6641	0
-70.3125	0
-69.9609	0
-69.6094	0
-69.2578	0
-68.9063	0
-68.5547	0
-68.2031	0
-67.8516	0
-67.5	0
-67.1484	0
-66.7969	0
-66.4453	0
-66.0938	0
-65.7422	0
-65.3906	0
-65.0391	20.1438
-64.6875	19.8758
-64.3359	19.6156
-63.9844	19.3629
-63.6328	19.1173
-63.2813	18.8785
-62.9297	18.6463
-62.5781	18.4205
-62.2266	18.2007
-61.875	17.9868
-61.5234	17.7785
-61.1719	17.5757
-60.8203	17.3781
-60.4688	17.1855
-60.1172	16.9977
-59.7656	16.8147
-59.4141	16.6361
-59.0625	16.4619
-58.7109	16.292
-58.3594	16.1261
-58.0078	15.9642
-57.6563	15.806
-57.3047	15.6516
-56.9531	15.5007
-56.6016	15.3533
-56.25	15.2092
-55.8984	15.0683
-55.5469	14.9306
-55.1953	14.796
-54.8438	14.6643
-54.4922	14.5355
-54.1406	14.4094
-53.7891	14.286
-53.4375	14.1653
-53.0859	14.0471
-52.7344	13.9314
-52.3828	13.8181
-52.0313	13.7072
-51.6797	13.5985
-51.3281	13.492
-50.9766	13.3877
-50.625	13.2855
-50.2734	13.1853
-49.9219	13.0871
-49.5703	12.9909
-49.2188	12.8965
-48.8672	12.804
-48.5156	12.7133
-48.1641	12.6243
-47.8125	12.537
-47.4609	12.4514
-47.1094	12.3674
-46.7578	12.285
-46.4063	12.2041
-46.0547	12.1248
-45.7031	12.0469
-45.3516	11.9705
-45	11.8955
-44.6484	11.8218
-44.2969	11.7495
-43.9453	11.6786
-43.5938	11.6089
-43.2422	11.5404
-42.8906	11.4732
-42.5391	11.4072
-42.1875	11.3424
-41.8359	11.2788
-41.4844	11.2162
-41.1328	11.1548
-40.7813	11.0945
-40.4297	11.0352
-40.0781	10.9769
-39.7266	10.9197
-39.375	10.8635
-39.0234	10.8083
-38.6719	10.754
-38.3203	10.7007
-37.9688	10.6483
-37.6172	10.5968
-37.2656	10.5462
-36.9141	10.4964
-36.5625	10.4475
-36.2109	10.3995
-35.8594	10.3523
-35.5078	10.3059
-35.1563	10.2603
-34.8047	10.2155
-34.4531	10.1715
-34.1016	10.1282
-33.75	10.0857
-33.3984	10.0439
-33.0469	10.0028
-32.6953	9.9624
-32.3438	9.92273
-31.9922	9.88373
-31.6406	9.84542
-31.2891	9.80777
-30.9375	9.77076
-30.5859	9.73441
-30.2344	9.69868
-29.8828	9.66359
-29.5313	9.6291
-29.1797	9.59522
-28.8281	9.56193
-28.4766	9.52924
-28.125	9.49712
-27.7734	9.46557
-27.4219	9.43459
-27.0703	9.40416
-26.7188	9.37428
-26.3672	9.34494
-26.0156	9.31613
-25.6641	9.28785
-25.3125	9.26008
-24.9609	9.23283
-24.6094	9.20609
-24.2578	9.17984
-23.9063	9.15409
-23.5547	9.12872
-23.2031	9.10393
-22.8516	9.07962
-22.5	9.05577
-22.1484	9.0324
-21.7969	9.00948
-21.4453	8.98702
-21.0938	8.965
-20.7422	8.94343
-20.3906	8.92239
-20.0391	8.90169
-19.6875	8.88142
-19.3359	8.86158
-18.9844	8.84215
-18.6328	8.82314
-18.2813	8.80454
-17.9297	8.78636
-17.5781	8.76857
-17.2266	8.75119
-16.875	8.7342
-16.5234	8.71761
-16.1719	8.7014
-15.8203	8.68559
-15.4688	8.67016
-15.1172	8.6551
-14.7656	8.64043
-14.4141	8.62612
-14.0625	8.61219
-13.7109	8.59863
-13.3594	8.58543
-13.0078	8.5726
-12.6563	8.56012
-12.3047	8.548
-11.9531	8.53624
-11.6016	8.52483
-11.25	8.51377
-10.8984	8.50306
-10.5469	8.4927
-10.1953	8.48268
-9.84375	8.473
-9.49219	8.46366
-9.14063	8.45466
-8.78906	8.446
-8.4375	8.43767
-8.08594	8.42968
-7.73438	8.42202
-7.38281	8.41469
-7.03125	8.40769
-6.67969	8.40101
-6.32813	8.39466
-5.97656	8.38864
-5.625	8.38294
-5.27344	8.37756
-4.92188	8.37251
-4.57031	8.36778
-4.21875	8.36337
-3.86719	8.35927
-3.51563	8.35549
-3.16406	8.35204
-2.8125	8.3489
-2.46094	8.34607
-2.10938	8.34356
-1.75781	8.34137
-1.40625	8.33949
-1.05469	8.33793
-0.703125	8.33668
-0.351563	8.33575
0	8.33513
0.351563	8.33482
0.703125	8.33483
1.05469	8.33515
1.40625	8.33578
1.75781	8.33673
2.10938	8.33799
2.46094	8.33957
2.8125	8.34146
3.16406	8.34367
3.51563	8.3462
3.86719	8.34903
4.21875	8.35218
4.57031	8.35566
4.92188	8.35945
5.27344	8.36355
5.625	8.36798
5.97656	8.37273
6.32813	8.3778
6.67969	8.38319
7.03125	8.3889
7.38281	8.39494
7.73438	8.4013
8.08594	8.408
8.4375	8.41501
8.78906	3.3833
9.14063	3.38638
9.49219	3.3896
9.84375	8.44639
10.1953	8.45506
10.5469	8.46408
10.8984	8.47343
11.25	2.5652
11.6016	2.56413
11.9531	2.56726
12.3047	2.5705
12.6563	8.52534
13.0078	8.53677
13.3594	8.54854
13.7109	8.56068
14.0625	8.57317
14.4141	8.58602
14.7656	8.59923
15.1172	8.61281
15.4688	8.62676
15.8203	8.64108
16.1719	8.65577
16.5234	8.67085
16.875	8.68629
17.2266	8.70213
17.5781	8.71835
17.9297	8.73496
18.2813	8.75196
18.6328	8.76937
18.9844	8.78717
19.3359	8.80538
19.6875	8.82399
20.0391	8.84302
20.3906	8.86246
20.7422	8.88233
21.0938	8.90262
21.4453	8.92334
21.7969	3.61826
22.1484	3.60172
22.5	3.61057
22.8516	9.01061
23.2031	9.03355
23.5547	9.05695
23.9063	9.08081
24.2578	9.10515
24.6094	9.12995
24.9609	9.15524
25.3125	9.18101
25.6641	9.20729
26.0156	9.23406
26.3672	9.26133
26.7188	9.28911
27.0703	9.31742
27.4219	9.34625
27.7734	2.86725
28.125	2.83958
28.4766	2.84878
28.8281	2.85814
29.1797	9.49856
29.5313	9.5307
29.8828	9.56343
30.2344	9.59673
30.5859	9.63064
30.9375	9.66516
31.2891	9.70028
31.6406	9.73604
31.9922	9.77242
32.3438	9.80945
32.6953	9.84713
33.0469	9.88548
33.3984	9.9245
33.75	9.96421
34.1016	10.0046
34.4531	10.0457
34.8047	10.0876
35.1563	10.1301
35.5078	10.1735
35.8594	10.2175
36.2109	10.2623
36.5625	10.3079
36.9141	10.3544
37.2656	10.4016
37.6172	10.4497
37.9688	10.4986
38.3203	10.5484
38.6719	10.5991
39.0234	10.6506
39.375	10.703
39.7266	10.7564
40.0781	10.8107
40.4297	10.866
40.7813	10.9223
41.1328	10.9796
41.4844	11.0378
41.8359	11.0972
42.1875	11.1576
42.5391	11.219
42.8906	11.2816
43.2422	11.3453
43.5938	11.4102
43.9453	11.4763
44.2969	11.5435
44.6484	11.612
45	11.6818
45.3516	11.7528
45.7031	11.8251
46.0547	11.8989
46.4063	11.9739
46.7578	12.0504
47.1094	12.1284
47.4609	12.2078
47.8125	12.2887
48.1641	12.3712
48.5156	12.4552
48.8672	12.5409
49.2188	12.6283
49.5703	12.7173
49.9219	12.8081
50.2734	12.9007
50.625	12.9952
50.9766	13.0915
51.3281	13.1898
51.6797	13.2901
52.0313	13.3924
52.3828	13.4968
52.7344	13.6034
53.0859	13.7121
53.4375	13.8232
53.7891	13.9366
54.1406	14.0524
54.4922	14.1707
54.8438	14.2916
55.1953	14.415
55.5469	14.5412
55.8984	14.6702
56.25	14.802
56.6016	14.9368
56.9531	15.0746
57.3047	15.2156
57.6563	15.3599
58.0078	15.5074
58.3594	15.6585
58.7109	15.8131
59.0625	15.9714
59.4141	16.1335
59.7656	16.2996
60.1172	16.4697
60.4688	16.6441
60.8203	16.8228
61.1719	17.0061
61.5234	17.1941
61.875	17.3869
62.2266	17.5847
62.5781	17.7878
62.9297	17.9964
63.2813	18.2105
63.6328	18.4306
63.9844	18.6567
64.3359	18.8892
64.6875	19.1282
65.0391	19.3742
65.3906	19.6272
65.7422	19.8878
66.0938	20.1561
66.4453	0
66.7969	0
67.1484	0
67.5	0
67.8516	0
68.2031	0
68.5547	0
68.9063	0
69.2578	0
69.6094	0
69.9609	0
70.3125	0
70.6641	0
71.0156	0
71.3672	0
71.7188	0
72.0703	0
72.4219	0
72.7734	0
73.125	0
73.4766	0
73.8281	0
74.1797	0
74.5313	0
74.8828	0
75.2344	0
75.5859	0
75.9375	0
76.2891	0
76.6406	0
76.9922	0
77.3438	0
77.6953	0
78.0469	0
78.3984	0
78.75	0
79.1016	0
79.4531	0
79.8047	0
80.1563	0
80.5078	0
80.8594	0
81.2109	0
81.5625	0
81.9141	0
82.2656	0
82.6172	0
82.9688	0
83.3203	0
83.6719	0
84.0234	0
84.375	0
84.7266	0
85.0781	0
85.4297	0
85.7813	0
86.1328	0
86.4844	0
86.8359	0
87.1875	0
87.5391	0
87.8906	0
88.2422	0
88.5938	0
88.9453	0
89.2969	0
89.6484	0
90	0
Laser Data
-90	0
-89.6484	0
-89.2969	0
-88.9453	0
-88.5938	0
-88.2422	0
-87.8906	0
-87.5391	0
-87.1875	0
-86.8359	0
-86.4844	0
-86.1328	0
-85.7813	0
-85.4297	0
-85.0781	0
-84.7266	0
-84.375	0
-84.0234	0
-83.6719	0
-83.3203	0
-82.9688	0
-82.6172	0
-82.2656	0
-81.9141	0
-81.5625	0
-81.2109	0
-80.8594	0
-80.5078	0
-80.1563	0
-79.8047	0
-79.4531	0
-79.1016	0
-78.75	0
-78.3984	0
-78.0469	0
-77.6953	0
-77.3438	0
-76.9922	0
-76.6406	0
-76.2891	0
-75.9375	0
-75.5859	0
-75.2344	0
-74.8828	0
-74.5313	0
-74.1797	0
-73.8281	0
-73.4766	0
-73.125	0
-72.7734	0
-72.4219	0
-72.0703	0
-71.7188	0
-71.3672	0
-71.0156	0
-70.6641	0
-70.3125	0
-69.9609	0
-69.6094	0
-69.2578	0
-68.9063	0
-68.5547	0
-68.2031	0
-67.8516	0
-67.5	0
-67.1484	0
-66.7969	0
-66.4453	0
-66.0938	0
-65.7422	0
-65.3906	0
-65.0391	20.1729
-64.6875	19.9042
-64.3359	19.6433
-63.9844	19.3898
-63.6328	19.1435
-63.2813	18.9041
-62.9297	18.6713
-62.5781	18.4448
-62.2266	18.2244
-61.875	18.01
-61.5234	17.8012
-61.1719	17.5978
-60.8203	17.3996
-60.4688	17.2065
-60.1172	17.0183
-59.7656	16.8348
-59.4141	16.6558
-59.0625	16.4812
-58.7109	16.3108
-58.3594	16.1446
-58.0078	15.9822
-57.6563	15.8237
-57.3047	15.6689
-56.9531	15.5177
-56.6016	15.3699
-56.25	15.2255
-55.8984	15.0843
-55.5469	14.9463
-55.1953	14.8114
-54.8438	14.6794
-54.4922	14.5503
-54.1406	14.4239
-53.7891	14.3003
-53.4375	14.1793
-53.0859	14.0609
-52.7344	13.9449
-52.3828	13.8314
-52.0313	13.7202
-51.6797	13.6113
-51.3281	13.5046
-50.9766	13.4001
-50.625	13.2977
-50.2734	13.1973
-49.9219	13.0989
-49.5703	13.0024
-49.2188	12.9079
-48.8672	12.8152
-48.5156	12.7243
-48.1641	12.6351
-47.8125	12.5477
-47.4609	12.4619
-47.1094	12.3777
-46.7578	12.2952
-46.4063	12.2142
-46.0547	12.1347
-45.7031	12.0566
-45.3516	11.9801
-45	11.9049
-44.6484	11.8311
-44.2969	11.7587
-43.9453	11.6876
-43.5938	11.6178
-43.2422	11.5492
-42.8906	11.4819
-42.5391	11.4157
-42.1875	11.3508
-41.8359	11.287
-41.4844	11.2244
-41.1328	11.1628
-40.7813	11.1024
-40.4297	11.043
-40.0781	10.9846
-39.7266	10.9273
-39.375	10.871
-39.0234	10.8157
-38.6719	10.7613
-38.3203	10.7079
-37.9688	10.6554
-37.6172	10.6038
-37.2656	10.5531
-36.9141	10.5033
-36.5625	10.4543
-36.2109	10.4062
-35.8594	10.3589
-35.5078	10.3124
-35.1563	10.2667
-34.8047	10.2219
-34.4531	10.1777
-34.1016	10.1344
-33.75	10.0918
-33.3984	10.0499
-33.0469	10.0087
-32.6953	9.96829
-32.3438	9.92854
-31.9922	9.88947
-31.6406	9.85109
-31.2891	9.81336
-30.9375	9.77631
-30.5859	9.73988
-30.2344	9.70409
-29.8828	9.66892
-29.5313	9.63438
-29.1797	9.60043
-28.8281	9.56709
-28.4766	9.53434
-28.125	9.50215
-27.7734	9.47055
-27.4219	9.43951
-27.0703	9.40903
-26.7188	9.37909
-26.3672	9.3497
-26.0156	9.32084
-25.6641	9.29249
-25.3125	9.26468
-24.9609	9.23738
-24.6094	9.21058
-24.2578	9.18428
-23.9063	9.15847
-23.5547	9.13316
-23.2031	9.10822
-22.8516	9.08386
-22.5	9.05998
-22.1484	9.03655
-21.7969	9.01358
-21.4453	8.99107
-21.0938	8.96901
-20.7422	8.9474
-20.3906	8.92632
-20.0391	8.90558
-19.6875	8.88526
-19.3359	8.86537
-18.9844	8.8459
-18.6328	8.82685
-18.2813	8.80822
-17.9297	8.78999
-17.5781	8.77216
-17.2266	8.75474
-16.875	8.73771
-16.5234	8.72108
-16.1719	8.70484
-15.8203	8.68898
-15.4688	8.67351
-15.1172	8.65842
-14.7656	8.64371
-14.4141	8.62937
-14.0625	8.6154
-13.7109	8.6018
-13.3594	8.58857
-13.0078	8.57569
-12.6563	8.56319
-12.3047	8.55103
-11.9531	8.53924
-11.6016	8.52779
-11.25	8.5167
-10.8984	8.50595
-10.5469	8.49556
-10.1953	8.4855
-9.84375	8.47579
-9.49219	8.46642
-9.14063	8.45739
-8.78906	2.3747
-8.4375	2.37235
-8.08594	2.37009
-7.73438	2.37654
-7.38281	8.41725
-7.03125	8.41022
-6.67969	8.40352
-6.32813	3.19804
-5.97656	3.19573
-5.625	3.19355
-5.27344	8.37995
-4.92188	8.37487
-4.57031	8.3701
-4.21875	8.36566
-3.86719	8.36153
-3.51563	8.35773
-3.16406	8.35424
-2.8125	8.35107
-2.46094	8.34822
-2.10938	8.34568
-1.75781	8.34346
-1.40625	8.34155
-1.05469	8.33996
-0.703125	8.33869
-0.351563	8.33772
0	8.33707
0.351563	8.33673
0.703125	8.33671
1.05469	8.33701
1.40625	8.33762
1.75781	8.33853
2.10938	8.33977
2.46094	8.34132
2.8125	8.34318
3.16406	8.34537
3.51563	8.34785
3.86719	8.35067
4.21875	8.3538
4.57031	8.35724
4.92188	8.361
5.27344	8.36508
5.625	8.36948
5.97656	8.3742
6.32813	8.37924
6.67969	8.38461
7.03125	8.39029
7.38281	8.3963
7.73438	8.40264
8.08594	8.4093
8.4375	3.20533
8.78906	3.20812
9.14063	3.21104
9.49219	8.43924
9.84375	8.44755
10.1953	8.4562
10.5469	8.46518
10.8984	8.47451
11.25	2.38467
11.6016	2.38748
11.9531	2.39039
12.3047	2.3934
12.6563	8.52627
13.0078	8.53767
13.3594	8.54942
13.7109	8.56152
14.0625	8.57399
14.4141	8.58681
14.7656	8.59999
15.1172	8.61355
15.4688	8.62746
15.8203	8.64175
16.1719	8.65641
16.5234	8.67145
16.875	8.68687
17.2266	8.70267
17.5781	8.71886
17.9297	8.73544
18.2813	8.75242
18.6328	8.76979
18.9844	8.78755
19.3359	8.80573
19.6875	8.82431
20.0391	8.84331
20.3906	8.86272
20.7422	8.88255
21.0938	8.90281
21.4453	8.92349
21.7969	8.94461
22.1484	8.96617
22.5	8.98817
22.8516	9.01062
23.2031	9.03352
23.5547	9.05689
23.9063	9.08071
24.2578	9.10501
24.6094	9.12978
24.9609	9.15503
25.3125	9.18077
25.6641	9.207
26.0156	9.23373
26.3672	9.26097
26.7188	9.28871
27.0703	9.31698
27.4219	9.34577
27.7734	9.37509
28.125	9.40495
28.4766	9.43536
28.8281	9.46633
29.1797	9.49786
29.5313	9.52996
29.8828	9.56264
30.2344	9.5959
30.5859	9.62976
30.9375	9.66423
31.2891	9.69931
31.6406	9.73501
31.9922	9.77135
32.3438	9.80833
32.6953	9.84596
33.0469	9.88425
33.3984	9.92323
33.75	9.96288
34.1016	10.0032
34.4531	10.0443
34.8047	10.0861
35.1563	10.1286
35.5078	10.1718
35.8594	10.2159
36.2109	10.2606
36.5625	10.3062
36.9141	10.3525
37.2656	10.3997
37.6172	10.4477
37.9688	10.4966
38.3203	10.5463
38.6719	10.5969
39.0234	10.6484
39.375	10.7007
39.7266	10.754
40.0781	10.8083
40.4297	10.8635
40.7813	10.9197
41.1328	10.9769
41.4844	11.0351
41.8359	11.0943
42.1875	11.1546
42.5391	11.216
42.8906	11.2785
43.2422	11.3421
43.5938	11.4069
43.9453	11.4729
44.2969	11.54
44.6484	11.6084
45	11.6781
45.3516	11.749
45.7031	11.8213
46.0547	11.8949
46.4063	11.9698
